GMID,Name,School,Year,Grade,PerRimABlkd,Per2PJABlkd,Per3PABlkd,PerRimMissesRbded,Per2PJMissesRbded,Per3PMissesRbded,PerS2APB,PerL2PAPB,PerPBDunked
91709,Taylor McHugh,Bryant,2016,So,31.25%,8.33%,0.00%,25.00%,36.36%,25.00%,0.00%,0.00%,NA
85879,Ikenna Ndugba,Bryant,2016,Fr,14.81%,9.30%,1.25%,37.04%,29.63%,15.25%,0.00%,2.33%,0.00%
84733,Marcel Pettway,Bryant,2016,So,9.31%,8.11%,NA,38.75%,33.33%,NA,14.71%,2.70%,0.00%
40228,Gus Riley,Bryant,2016,Jr,8.33%,0.00%,0.00%,16.67%,25.00%,7.69%,16.67%,0.00%,0.00%
58635,Terrill Toe,Bryant,2016,Sr,NA,0.00%,0.00%,NA,NA,50.00%,NA,0.00%,NA
107260,Sebastian Townes,Bryant,2016,Fr,10.13%,4.65%,0.00%,38.46%,20.00%,18.18%,8.86%,4.65%,0.00%
81070,Hunter Ware,Bryant,2016,Jr,13.33%,4.17%,3.33%,100.00%,36.84%,28.00%,0.00%,0.00%,NA
84762,Nisre Zouzoua,Bryant,2016,So,13.61%,6.36%,0.80%,48.53%,28.77%,32.08%,8.84%,0.00%,0.00%
58674,John Azzinaro,Bucknell,2016,Sr,35.71%,9.09%,0.00%,40.00%,28.57%,35.29%,0.00%,0.00%,NA
81150,Stephen Brown,Bucknell,2016,Jr,12.96%,3.03%,0.00%,56.25%,20.51%,18.42%,2.78%,0.00%,0.00%
81152,Nana Foulland,Bucknell,2016,Jr,3.11%,3.11%,NA,30.56%,21.69%,NA,15.53%,3.73%,9.68%
87234,Nate Jones,Bucknell,2016,So,0.00%,20.00%,0.00%,50.00%,25.00%,21.43%,0.00%,0.00%,NA
84802,Kimbal Mackenzie,Bucknell,2016,So,13.43%,2.86%,0.64%,37.93%,33.33%,26.09%,5.97%,1.43%,0.00%
58675,D.J. MacLeay,Bucknell,2016,Sr,13.73%,6.25%,0.00%,22.22%,15.38%,20.00%,13.73%,6.25%,0.00%
107311,Bruce Moore,Bucknell,2016,Fr,10.81%,10.53%,5.26%,41.18%,25.00%,28.00%,32.43%,5.26%,0.00%
97648,Matt O'Reilly,Bucknell,2016,So,25.00%,0.00%,0.00%,100.00%,0.00%,37.66%,0.00%,0.00%,NA
107118,Ben Robertson,Bucknell,2016,Fr,12.50%,0.00%,0.00%,42.86%,0.00%,0.00%,6.25%,0.00%,0.00%
84641,Nate Sestina,Bucknell,2016,So,13.85%,2.86%,0.00%,34.78%,14.29%,23.53%,15.38%,5.71%,0.00%
81153,Zach Thomas,Bucknell,2016,Jr,16.35%,4.65%,0.00%,39.73%,25.53%,29.63%,9.43%,1.16%,0.00%
107055,Avi Toomer,Bucknell,2016,Fr,2.94%,0.00%,0.00%,28.57%,0.00%,25.93%,8.82%,0.00%,0.00%
109435,Dontay Caruthers,Buffalo,2016,So,11.48%,0.00%,1.89%,45.83%,100.00%,39.47%,0.00%,0.00%,NA
61258,Willie Conner,Buffalo,2016,Sr,14.29%,13.64%,0.55%,45.28%,46.67%,35.09%,5.71%,4.55%,0.00%
45033,Blake Hamilton,Buffalo,2016,Sr,8.23%,1.68%,1.25%,46.38%,34.62%,31.68%,1.90%,1.68%,0.00%
80751,Raheem Johnson,Buffalo,2016,Sr,0.00%,0.00%,NA,55.56%,0.00%,NA,25.00%,28.57%,26.67%
106890,James Jones,Buffalo,2016,Fr,0.00%,0.00%,0.00%,0.00%,25.00%,20.00%,0.00%,0.00%,NA
85942,Davonta Jordan,Buffalo,2016,Fr,18.18%,25.00%,0.00%,37.84%,33.33%,40.00%,0.00%,0.00%,NA
57840,David Kadiri,Buffalo,2016,Sr,5.66%,9.52%,0.00%,38.24%,38.46%,100.00%,19.81%,0.00%,9.52%
90409,C.J. Massinburg,Buffalo,2016,So,9.52%,2.70%,0.70%,38.89%,33.33%,37.89%,7.14%,0.00%,0.00%
85727,Quate McKinzie,Buffalo,2016,Fr,4.17%,0.00%,0.00%,28.57%,100.00%,37.50%,33.33%,0.00%,11.11%
85074,Nick Perkins,Buffalo,2016,So,10.87%,4.30%,0.85%,40.00%,18.33%,30.23%,15.22%,1.08%,4.35%
80750,Christian Pino,Buffalo,2016,Jr,0.00%,0.00%,0.00%,33.33%,0.00%,40.00%,0.00%,0.00%,NA
49562,Nikola Rakicevic,Buffalo,2016,So,6.90%,0.00%,0.00%,42.86%,0.00%,35.71%,17.24%,20.00%,0.00%
80752,Ikenna Smart,Buffalo,2016,So,7.14%,0.00%,NA,25.00%,16.67%,NA,21.43%,12.50%,0.00%
107323,Henry Baddley,Butler,2016,Fr,0.00%,0.00%,0.00%,100.00%,25.00%,37.50%,0.00%,0.00%,NA
107344,Kamar Baldwin,Butler,2016,Fr,7.14%,2.97%,2.13%,44.44%,34.55%,35.59%,4.76%,0.00%,0.00%
57431,Steven Bennett,Butler,2016,Sr,NA,0.00%,0.00%,NA,0.00%,20.00%,NA,0.00%,NA
86024,Joey Brunk,Butler,2016,RS-Fr,0.00%,0.00%,0.00%,0.00%,33.33%,0.00%,0.00%,0.00%,NA
42087,Andrew Chrabascz,Butler,2016,Sr,14.74%,2.50%,1.45%,34.09%,25.37%,15.91%,3.16%,0.00%,0.00%
84049,Nate Fowler,Butler,2016,So,10.42%,3.33%,0.00%,63.64%,36.36%,27.27%,8.33%,0.00%,0.00%
24701,Tyler Lewis,Butler,2016,Sr,5.26%,0.00%,0.00%,27.27%,19.05%,41.18%,0.00%,0.00%,NA
80516,Kelan Martin,Butler,2016,Jr,12.12%,4.35%,0.00%,45.95%,28.57%,28.33%,5.05%,0.72%,0.00%
85117,Sean McDermott,Butler,2016,Fr,0.00%,33.33%,0.00%,0.00%,0.00%,44.44%,12.50%,0.00%,0.00%
85586,Trey Pettus,Butler,2016,Sr,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,NA
42837,Kethan Savage,Butler,2016,Sr,11.48%,6.15%,0.00%,26.92%,27.03%,38.24%,0.00%,0.00%,NA
80288,Tyler Wideman,Butler,2016,Jr,9.62%,8.00%,0.00%,11.54%,25.00%,0.00%,12.50%,0.00%,15.38%
44154,Avery Woodson,Butler,2016,Sr,17.65%,2.33%,0.56%,16.67%,15.38%,25.24%,0.00%,0.00%,NA
57214,Jamal Aytes,Brigham Young,2016,Jr,11.11%,3.13%,NA,33.33%,33.33%,NA,11.11%,9.38%,0.00%
86044,Steven Beo,Brigham Young,2016,Fr,13.33%,15.79%,3.23%,80.00%,53.85%,31.82%,13.33%,5.26%,0.00%
80581,Elijah Bryant,Brigham Young,2016,So,8.70%,16.95%,2.22%,20.00%,40.63%,29.23%,0.00%,3.39%,0.00%
85755,Yoeli Childs,Brigham Young,2016,Fr,7.79%,3.50%,0.00%,33.33%,21.25%,50.00%,7.79%,5.59%,7.14%
52548,Payton Dastrup,Brigham Young,2016,Fr,0.00%,0.00%,0.00%,0.00%,33.33%,50.00%,33.33%,7.14%,0.00%
57217,Kyle Davis (3),Brigham Young,2016,Sr,3.57%,12.12%,NA,12.50%,35.29%,NA,3.57%,9.09%,0.00%
41322,Nick Emery,Brigham Young,2016,So,13.85%,6.06%,0.00%,35.71%,27.12%,37.80%,0.00%,1.01%,0.00%
109556,Zach Frampton,Brigham Young,2016,Fr,NA,0.00%,0.00%,NA,33.33%,0.00%,NA,0.00%,NA
44781,Davin Guinn,Brigham Young,2016,Jr,6.67%,8.33%,0.00%,50.00%,47.37%,37.04%,13.33%,12.50%,20.00%
71537,T.J. Haws,Brigham Young,2016,Fr,7.02%,2.94%,0.00%,38.10%,35.82%,26.79%,0.00%,1.96%,0.00%
81303,Corbin Kaufusi,Brigham Young,2016,Jr,0.00%,0.00%,NA,0.00%,50.00%,NA,0.00%,16.67%,0.00%
109557,Colby Leifson,Brigham Young,2016,Fr,0.00%,0.00%,0.00%,0.00%,0.00%,30.77%,0.00%,0.00%,NA
57582,Eric Mika,Brigham Young,2016,So,8.70%,4.97%,0.00%,40.48%,22.42%,0.00%,7.97%,7.28%,3.03%
24261,L.J. Rose,Brigham Young,2016,Sr,9.52%,10.26%,0.00%,45.45%,70.83%,25.00%,4.76%,7.69%,0.00%
97804,Braiden Shaw,Brigham Young,2016,So,6.67%,6.25%,NA,0.00%,33.33%,NA,20.00%,37.50%,0.00%
80525,Aleks Abrams,Cal Poly,2016,So,18.18%,17.65%,NA,30.00%,12.50%,NA,31.82%,47.06%,0.00%
88563,Donovan Fields,Cal Poly,2016,So,11.11%,4.49%,0.00%,35.71%,30.91%,29.31%,0.00%,2.25%,0.00%
44744,Zach Gordon (2),Cal Poly,2016,Sr,11.36%,13.79%,0.00%,35.00%,18.18%,0.00%,22.73%,10.34%,0.00%
84503,Hank Hollingsworth,Cal Poly,2016,Fr,23.08%,33.33%,NA,18.18%,66.67%,NA,15.38%,0.00%,50.00%
80526,Trevor John,Cal Poly,2016,So,NA,0.00%,11.11%,NA,50.00%,28.57%,NA,0.00%,NA
82080,Victor Joseph,Cal Poly,2016,Jr,9.33%,10.75%,0.71%,45.16%,32.81%,13.33%,2.67%,1.08%,0.00%
79872,Josh Martin,Cal Poly,2016,RS-Jr,15.79%,0.00%,0.00%,80.00%,27.27%,14.29%,10.53%,6.25%,33.33%
57580,Luke Meikle,Cal Poly,2016,Jr,6.06%,2.94%,0.00%,42.86%,23.81%,22.08%,12.12%,2.21%,0.00%
109346,Josh Mishler,Cal Poly,2016,Jr,50.00%,0.00%,0.00%,0.00%,60.00%,33.33%,0.00%,0.00%,NA
109347,Kuba Niziol,Cal Poly,2016,So,33.33%,13.33%,2.99%,0.00%,25.00%,35.42%,0.00%,6.67%,0.00%
103454,Alec Raven,Cal Poly,2016,So,0.00%,NA,0.00%,0.00%,NA,0.00%,0.00%,NA,NA
84811,Jaylen Shead,Cal Poly,2016,So,16.22%,0.00%,5.88%,26.67%,22.22%,7.69%,5.41%,0.00%,0.00%
58188,Ridge Shipley,Cal Poly,2016,Sr,4.50%,1.82%,0.79%,34.00%,33.33%,27.91%,0.00%,1.82%,0.00%
58189,Taylor Sutlive,Cal Poly,2016,Jr,NA,0.00%,0.00%,NA,NA,0.00%,NA,0.00%,NA
45315,Kyle Toth,Cal Poly,2016,Sr,8.11%,3.85%,0.64%,46.67%,24.32%,30.68%,0.00%,3.85%,0.00%
84167,Khalil Ahmad,Cal State Fullerton,2016,So,10.98%,8.33%,0.00%,36.11%,41.18%,34.43%,6.10%,4.17%,14.29%
98102,"Kyle Allman, Jr.",Cal State Fullerton,2016,So,7.21%,7.45%,0.00%,36.21%,30.91%,31.43%,5.41%,1.06%,0.00%
85734,Austen Awosika,Cal State Fullerton,2016,Fr,9.21%,9.52%,0.00%,30.00%,50.00%,50.00%,5.26%,2.38%,0.00%
113731,Loren Brill,Cal State Fullerton,2016,Fr,0.00%,NA,0.00%,0.00%,NA,0.00%,0.00%,NA,NA
107647,Davon Clare,Cal State Fullerton,2016,Fr,2.44%,11.76%,0.00%,42.86%,27.27%,42.11%,12.20%,5.88%,0.00%
42612,Tre' Coggins,Cal State Fullerton,2016,Sr,16.13%,5.13%,0.00%,42.31%,26.15%,29.19%,0.00%,1.71%,0.00%
56682,Riley Dearring,Cal State Fullerton,2016,Jr,0.00%,0.00%,0.00%,0.00%,33.33%,25.00%,50.00%,0.00%,0.00%
98103,Lionheart Leslie,Cal State Fullerton,2016,Sr,10.62%,13.04%,0.00%,46.34%,41.46%,20.41%,4.42%,8.70%,0.00%
28241,Darcy Malone,Cal State Fullerton,2016,Sr,11.54%,4.76%,7.69%,25.00%,18.75%,0.00%,23.08%,9.52%,0.00%
107618,Jhan Paul Mejia,Cal State Fullerton,2016,Jr,0.00%,0.00%,0.00%,0.00%,0.00%,30.00%,0.00%,0.00%,NA
25763,Richard Peters,Cal State Fullerton,2016,Sr,4.55%,0.00%,NA,0.00%,9.09%,NA,18.18%,16.67%,0.00%
90395,Dwight Ramos,Cal State Fullerton,2016,Fr,11.76%,5.88%,0.00%,25.00%,45.45%,45.16%,23.53%,0.00%,0.00%
107613,Arkim Robertson,Cal State Fullerton,2016,Jr,3.77%,27.78%,NA,37.50%,16.67%,NA,20.75%,16.67%,0.00%
112877,Jackson Rowe,Cal State Fullerton,2016,Fr,2.13%,15.56%,0.00%,34.62%,28.57%,27.59%,17.02%,8.89%,5.00%
98101,Jamal Smith,Cal State Fullerton,2016,Fr,14.29%,0.00%,0.00%,33.33%,0.00%,14.29%,0.00%,0.00%,NA
27074,Jabari Bird,California,2016,Sr,10.00%,10.00%,0.56%,47.83%,35.71%,29.20%,14.29%,1.43%,8.33%
85048,Don Coleman,California,2016,So,16.92%,11.11%,0.00%,41.94%,60.87%,56.25%,3.08%,3.70%,0.00%
84459,Roman Davis,California,2016,Fr,0.00%,11.11%,0.00%,33.33%,50.00%,0.00%,14.29%,11.11%,0.00%
41332,Stephen Domingo,California,2016,Sr,13.33%,15.00%,0.00%,28.57%,27.78%,34.48%,6.67%,0.00%,0.00%
80985,Nick Hamilton,California,2016,So,NA,0.00%,20.00%,NA,0.00%,0.00%,NA,0.00%,NA
61192,Derek King,California,2016,Jr,NA,NA,0.00%,NA,NA,0.00%,NA,NA,NA
112927,Koko Kurdoghlian,California,2016,Fr,NA,100.00%,NA,NA,0.00%,NA,NA,0.00%,NA
85907,Charlie Moore,California,2016,Fr,14.29%,11.70%,1.56%,47.06%,33.87%,24.10%,0.79%,2.13%,0.00%
56823,Roger Moute a Bidias,California,2016,Sr,33.33%,9.52%,0.00%,55.56%,7.14%,30.77%,0.00%,4.76%,0.00%
43219,Grant Mullins,California,2016,Sr,20.93%,4.44%,1.82%,60.00%,44.44%,36.17%,2.33%,0.00%,0.00%
50488,Kingsley Okoroh,California,2016,Jr,2.78%,3.64%,NA,32.00%,47.37%,NA,30.56%,7.27%,3.85%
41495,Ivan Rabb,California,2016,So,3.28%,3.53%,0.00%,55.00%,24.77%,25.00%,27.05%,4.12%,17.50%
56824,Kameron Rooks,California,2016,Jr,6.00%,16.00%,NA,66.67%,43.75%,NA,30.00%,16.00%,0.00%
56825,Sam Singer,California,2016,Sr,7.04%,8.57%,2.63%,55.17%,54.17%,17.86%,1.41%,0.00%,0.00%
80986,Cole Welle,California,2016,Jr,28.57%,0.00%,0.00%,33.33%,0.00%,0.00%,28.57%,50.00%,0.00%
109327,Marcus Burk,Campbell,2016,Fr,15.79%,5.26%,1.20%,38.89%,30.00%,20.00%,0.00%,0.00%,NA
84788,Austin Burnette,Campbell,2016,Fr,16.67%,0.00%,0.00%,0.00%,25.00%,10.00%,33.33%,18.18%,0.00%
85124,Chris Clemons,Campbell,2016,So,8.16%,6.21%,0.30%,39.47%,20.73%,26.17%,4.59%,0.00%,11.11%
101293,Josh Crumpler,Campbell,2016,Sr,NA,0.00%,0.00%,NA,0.00%,0.00%,NA,0.00%,NA
65745,Jon Ander Cuadra,Campbell,2016,So,0.00%,0.00%,NA,NA,0.00%,NA,16.67%,0.00%,0.00%
97564,Andrew Eudy,Campbell,2016,So,9.52%,0.00%,0.00%,36.36%,33.33%,27.78%,19.05%,3.64%,5.56%
106859,Cory Gensler,Campbell,2016,Fr,8.89%,0.00%,0.00%,43.75%,34.62%,17.81%,8.89%,4.65%,0.00%
58156,Kyre' Hamer,Campbell,2016,Sr,6.25%,12.50%,0.00%,28.57%,25.00%,23.53%,3.13%,0.00%,0.00%
109326,Mogga Lado,Campbell,2016,Jr,9.09%,0.00%,NA,35.48%,40.00%,NA,18.18%,0.00%,14.29%
97565,Khadre Lane,Campbell,2016,So,22.22%,0.00%,0.00%,50.00%,0.00%,11.11%,16.67%,0.00%,0.00%
107292,Damontez Oliver,Campbell,2016,Fr,5.56%,0.00%,0.00%,25.00%,33.33%,8.89%,0.00%,9.09%,0.00%
101294,Nick Parker,Campbell,2016,Jr,0.00%,50.00%,0.00%,0.00%,0.00%,50.00%,0.00%,0.00%,NA
58157,Quinton Ray,Campbell,2016,Sr,0.00%,0.00%,0.00%,0.00%,33.33%,25.00%,0.00%,0.00%,NA
109422,Wyatt Self,Campbell,2016,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
61236,Jacob Talbert,Campbell,2016,Sr,0.00%,0.00%,0.00%,100.00%,0.00%,50.00%,0.00%,0.00%,NA
58702,Shane Whitfield,Campbell,2016,Jr,6.55%,9.18%,0.00%,27.03%,23.61%,28.57%,3.57%,3.06%,0.00%
85135,Chris Atkinson,Canisius,2016,So,28.57%,0.00%,0.00%,16.67%,50.00%,21.05%,0.00%,0.00%,NA
58258,Jermaine Crumpton,Canisius,2016,Jr,11.18%,2.68%,0.00%,35.59%,34.33%,34.21%,15.13%,2.68%,3.85%
87060,Martin Dixon-Green,Canisius,2016,Sr,25.00%,14.29%,0.00%,26.67%,0.00%,16.67%,20.83%,0.00%,0.00%
90000,Kiefer Douse,Canisius,2016,Sr,9.93%,4.55%,1.09%,27.87%,26.67%,25.00%,10.60%,4.55%,5.88%
80532,Jibreel Faulkner,Canisius,2016,So,16.67%,0.00%,0.00%,25.00%,100.00%,0.00%,16.67%,33.33%,0.00%
107158,Spencer Foley,Canisius,2016,Fr,16.67%,7.14%,1.23%,50.00%,37.50%,23.08%,16.67%,0.00%,0.00%
85277,Ronnie Gombe,Canisius,2016,Jr,0.00%,NA,NA,NA,NA,NA,0.00%,NA,NA
107289,Malik Johnson (2),Canisius,2016,Fr,6.98%,4.65%,0.00%,24.00%,25.00%,41.03%,2.33%,4.65%,0.00%
109412,Selvedin Planincic,Canisius,2016,Jr,6.45%,0.00%,0.00%,28.57%,0.00%,42.86%,22.58%,28.57%,11.11%
109413,Isaiah Reese,Canisius,2016,Fr,10.39%,6.90%,0.00%,58.06%,35.29%,35.59%,3.90%,0.00%,0.00%
58261,Kassius Robertson,Canisius,2016,Jr,15.15%,6.67%,1.26%,39.58%,25.81%,33.33%,5.05%,1.67%,0.00%
109414,Dantai St. Louis,Canisius,2016,Fr,18.52%,0.00%,NA,50.00%,28.57%,NA,14.81%,11.11%,0.00%
44572,Phil Valenti,Canisius,2016,Sr,7.41%,2.47%,0.00%,36.62%,20.41%,26.67%,16.40%,6.17%,0.00%
50523,Derreck Brooks,Central Arkansas,2016,Sr,4.26%,2.89%,0.00%,63.16%,29.00%,28.13%,10.64%,2.31%,0.00%
81314,Albert Christensson,Central Arkansas,2016,Jr,11.11%,23.08%,NA,30.77%,16.67%,NA,14.81%,0.00%,0.00%
109625,Jordan Grant,Central Arkansas,2016,Fr,NA,NA,0.00%,NA,NA,100.00%,NA,NA,NA
81316,Jordan Howard (2),Central Arkansas,2016,Jr,10.71%,3.91%,0.00%,38.46%,28.24%,31.75%,1.19%,3.13%,0.00%
81317,Otas Iyekekpolor,Central Arkansas,2016,So,20.00%,20.00%,NA,33.33%,33.33%,NA,20.00%,0.00%,0.00%
81318,Mathieu Kamba,Central Arkansas,2016,Jr,3.52%,12.50%,0.00%,38.46%,32.39%,33.33%,11.56%,8.33%,0.00%
58866,Ethan Lee,Central Arkansas,2016,Jr,16.67%,16.67%,0.00%,38.46%,26.09%,0.00%,16.67%,0.00%,11.11%
50525,Jeff Lowery,Central Arkansas,2016,Sr,12.50%,8.77%,0.00%,37.84%,25.71%,4.76%,0.00%,0.00%,NA
109624,Darraja Parnell,Central Arkansas,2016,Fr,10.17%,12.12%,5.26%,37.50%,35.29%,7.69%,3.39%,0.00%,0.00%
85090,Tanner Schmit,Central Arkansas,2016,So,4.35%,0.75%,0.00%,40.00%,24.71%,50.00%,30.43%,3.01%,0.00%
81321,Tyler Simmons,Central Arkansas,2016,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
81322,Thatch Unruh,Central Arkansas,2016,So,4.35%,0.00%,0.00%,37.50%,28.57%,20.00%,13.04%,10.00%,0.00%
106967,Aaron Weidenaar,Central Arkansas,2016,Fr,20.00%,0.00%,1.43%,80.00%,100.00%,32.69%,20.00%,50.00%,0.00%
109485,Antwann Anderson,Central Connecticut State,2016,Fr,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,NA
107574,Tyson Baptiste,Central Connecticut State,2016,Fr,20.59%,0.00%,0.00%,50.00%,40.74%,37.50%,5.88%,0.00%,0.00%
85558,Eric Bowles,Central Connecticut State,2016,So,15.79%,5.88%,0.00%,30.00%,30.77%,25.00%,0.00%,0.00%,NA
44329,Khalen Cumberlander,Central Connecticut State,2016,Sr,10.67%,2.33%,0.96%,34.21%,37.50%,33.33%,5.06%,0.00%,0.00%
81557,Mustafa Jones,Central Connecticut State,2016,Jr,8.00%,2.90%,0.00%,37.25%,28.74%,37.50%,12.00%,2.90%,0.00%
107709,Harrison Kay,Central Connecticut State,2016,Fr,22.22%,0.00%,0.00%,20.00%,14.29%,16.67%,11.11%,0.00%,0.00%
109486,"Donyell Marshall, Jr.",Central Connecticut State,2016,Fr,0.00%,NA,NA,33.33%,NA,NA,33.33%,NA,0.00%
88540,Austin Nehls,Central Connecticut State,2016,So,12.68%,0.00%,1.09%,60.00%,22.22%,29.31%,9.86%,0.00%,0.00%
97918,Tidell Pierre,Central Connecticut State,2016,Sr,17.88%,4.76%,0.00%,44.44%,25.81%,0.00%,27.81%,7.14%,0.00%
81559,Kevin Seymour,Central Connecticut State,2016,Jr,10.34%,0.00%,0.00%,42.86%,23.81%,20.00%,0.00%,3.57%,0.00%
81464,Tafari Whittingham,Central Connecticut State,2016,Sr,9.72%,0.00%,0.00%,45.95%,31.43%,0.00%,19.44%,0.00%,0.00%
107710,Chris Williams (3),Central Connecticut State,2016,Fr,16.67%,4.55%,6.90%,33.33%,10.00%,45.45%,0.00%,0.00%,NA
107316,David DiLeo,Central Michigan,2016,Fr,12.50%,3.70%,0.00%,42.86%,25.00%,27.36%,37.50%,3.70%,0.00%
42938,Blake Hibbitts,Central Michigan,2016,Sr,0.00%,NA,2.44%,0.00%,NA,34.62%,100.00%,NA,0.00%
86770,Cole Israelson,Central Michigan,2016,Jr,0.00%,0.00%,NA,100.00%,NA,NA,0.00%,0.00%,NA
97586,Janeau Joubert,Central Michigan,2016,RS-So,0.00%,0.00%,0.00%,0.00%,40.00%,33.33%,0.00%,0.00%,NA
58529,Marcus Keene,Central Michigan,2016,Jr,12.44%,9.09%,1.47%,26.88%,32.91%,23.61%,1.38%,0.70%,0.00%
57382,Josh Kozinski,Central Michigan,2016,Jr,0.00%,0.00%,0.96%,100.00%,14.29%,31.65%,66.67%,8.33%,0.00%
87998,John McCarty,Central Michigan,2016,Jr,0.00%,0.00%,25.00%,NA,100.00%,66.67%,0.00%,0.00%,NA
106958,Kevin McKay,Central Michigan,2016,Fr,8.70%,0.00%,NA,12.50%,NA,NA,17.39%,0.00%,0.00%
80743,Luke Meyer,Central Michigan,2016,Jr,6.67%,0.00%,0.00%,36.36%,0.00%,14.29%,23.33%,0.00%,0.00%
57384,Braylon Rayson,Central Michigan,2016,Sr,13.74%,6.25%,1.17%,34.85%,31.19%,31.10%,1.53%,1.88%,0.00%
80745,DaRohn Scott,Central Michigan,2016,Jr,8.16%,0.00%,NA,25.00%,0.00%,NA,30.61%,22.22%,17.65%
89976,Matty Smith,Central Michigan,2016,Fr,15.38%,0.00%,0.00%,40.00%,0.00%,50.00%,0.00%,50.00%,0.00%
107467,Cecil Williams,Central Michigan,2016,Jr,9.52%,6.98%,3.13%,42.11%,44.44%,11.11%,26.19%,11.63%,0.00%
60307,Zach Durkee,Charleston Southern,2016,Jr,16.67%,0.00%,0.00%,50.00%,100.00%,0.00%,0.00%,0.00%,NA
80478,Javis Howard,Charleston Southern,2016,Jr,6.94%,4.50%,0.00%,47.62%,27.59%,0.00%,19.44%,9.01%,0.00%
112868,Brock Johnson,Charleston Southern,2016,Fr,0.00%,0.00%,0.00%,NA,100.00%,100.00%,0.00%,0.00%,NA
106877,Jordan Jones (2),Charleston Southern,2016,Fr,14.29%,28.57%,NA,42.86%,20.00%,NA,19.05%,14.29%,0.00%
107076,Christian Keeling,Charleston Southern,2016,Fr,14.66%,6.16%,0.00%,28.26%,24.39%,29.17%,10.34%,2.37%,0.00%
98885,TayVaughn Major,Charleston Southern,2016,Fr,0.00%,0.00%,NA,0.00%,NA,NA,0.00%,0.00%,NA
109330,Jamar Martin,Charleston Southern,2016,Jr,7.69%,10.00%,0.00%,0.00%,42.86%,30.77%,15.38%,10.00%,0.00%
85468,Antwan Maxwell,Charleston Southern,2016,Fr,17.65%,3.80%,0.00%,33.33%,36.73%,20.00%,11.76%,2.53%,0.00%
107103,Cortez Mitchell,Charleston Southern,2016,Jr,14.00%,9.52%,1.35%,44.74%,34.85%,31.25%,4.00%,0.95%,0.00%
57483,Ugo Mmonu,Charleston Southern,2016,Sr,25.00%,15.38%,0.00%,21.43%,18.18%,14.29%,29.17%,0.00%,0.00%
86755,Armel Potter,Charleston Southern,2016,So,9.57%,3.74%,1.10%,33.33%,25.76%,31.75%,2.61%,0.00%,0.00%
44222,Raemond Robinson,Charleston Southern,2016,Sr,14.29%,0.00%,0.00%,25.00%,42.86%,37.36%,0.00%,0.00%,NA
106682,Jamal Thomas,Charleston Southern,2016,Jr,15.79%,9.09%,0.00%,25.00%,62.50%,25.58%,0.00%,9.09%,0.00%
56792,Patrick Wallace,Charleston Southern,2016,Sr,25.00%,0.00%,0.00%,0.00%,0.00%,30.67%,0.00%,0.00%,NA
56773,Austin Ajukwa,Charlotte,2016,Jr,6.82%,9.20%,1.72%,30.00%,19.67%,11.76%,13.64%,1.15%,0.00%
61275,Reid Aube,Charlotte,2016,Sr,0.00%,0.00%,NA,50.00%,0.00%,NA,33.33%,14.29%,0.00%
37894,Lukas Bergang,Charlotte,2016,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
109385,Corey Bias,Charlotte,2016,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
84174,Jon Davis,Charlotte,2016,So,8.21%,12.50%,0.78%,20.00%,30.23%,20.00%,0.00%,0.00%,NA
106936,Najee Garvin,Charlotte,2016,Fr,1.96%,5.48%,0.00%,40.00%,13.73%,0.00%,7.84%,4.11%,0.00%
41474,Benas Griciunas,Charlotte,2016,Jr,12.50%,8.00%,0.00%,10.00%,18.75%,50.00%,4.17%,8.00%,0.00%
85885,Quentin Jackson,Charlotte,2016,Fr,9.52%,4.92%,0.00%,19.23%,19.05%,17.24%,0.00%,3.28%,0.00%
24283,Braxton Ogbueze,Charlotte,2016,Sr,4.76%,2.67%,0.59%,40.00%,20.00%,20.59%,9.52%,1.33%,0.00%
56866,Hudson Price,Charlotte,2016,Jr,0.00%,18.75%,1.20%,0.00%,25.00%,15.09%,11.76%,0.00%,0.00%
90839,Anthony Vanhook,Charlotte,2016,Sr,4.67%,12.50%,0.00%,21.62%,23.33%,0.00%,5.61%,1.25%,0.00%
79995,J.C. Washington,Charlotte,2016,Jr,9.52%,5.56%,0.00%,0.00%,42.86%,0.00%,14.29%,11.11%,0.00%
90002,Andrien White,Charlotte,2016,So,8.62%,12.20%,1.35%,30.77%,20.00%,22.47%,5.17%,2.44%,0.00%
112940,Dylan Brewster,Chattanooga,2016,So,NA,NA,0.00%,NA,NA,40.00%,NA,NA,NA
58197,Johnathan Cook,Chattanooga,2016,Sr,10.89%,6.25%,1.30%,41.46%,52.78%,26.42%,5.94%,0.00%,0.00%
106698,Rodney Chatman,Chattanooga,2016,Fr,15.28%,15.63%,0.00%,27.03%,28.00%,26.92%,0.00%,0.00%,NA
109610,Nat Dixon,Chattanooga,2016,So,15.15%,11.11%,0.00%,56.25%,28.57%,33.33%,0.00%,0.00%,NA
106673,Makale Foreman,Chattanooga,2016,Fr,20.00%,0.00%,0.00%,50.00%,0.00%,25.93%,0.00%,0.00%,NA
